Time:512Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Event Id,Event Date,Event Duration
0.7109375000,11,-2087943552.0000000000,1776319616.0000000000,554533952.0000000000,1120043904.0000000000,121733960.0000000000,902857280.0000000000,1986167424.0000000000,122782280.0000000000,-2088991872.0000000000,-882932928.0000000000,344686912.0000000000,1213431168.0000000000,233996864.0000000000,1116374144.0000000000,7897669.0000000000,2109439104.0000000000,,,
0.7128906250,11,-1757445504.0000000000,-432307392.0000000000,-549813440.0000000000,-880836288.0000000000,-1309442432.0000000000,-207781312.0000000000,-973176000.0000000000,1429570176.0000000000,-1536066432.0000000000,1329366144.0000000000,-1627880576.0000000000,-770669760.0000000000,-1195605376.0000000000,2101052032.0000000000,556630592.0000000000,-434928832.0000000000,,,
0.7148437500,11,-100761272.0000000000,559774784.0000000000,-553483200.0000000000,1995604864.0000000000,-1758493824.0000000000,-1531346304.0000000000,-213024192.0000000000,2654789.0000000000,1428521856.0000000000,1428521856.0000000000,-1638891136.0000000000,1217625728.0000000000,125403720.0000000000,1889633152.0000000000,1880195712.0000000000,-1967293312.0000000000,,,
0.7167968750,11,1765311104.0000000000,896566080.0000000000,658932544.0000000000,-334724800.0000000000,-2092663680.0000000000,-1092255104.0000000000,-1756920704.0000000000,-646872512.0000000000,-429163200.0000000000,12092229.0000000000,-1865514112.0000000000,901808960.0000000000,15761989.0000000000,-977370560.0000000000,659980864.0000000000,1892254592.0000000000,,,
0.7187500000,11,-1629453696.0000000000,1223916928.0000000000,12092229.0000000000,-978418880.0000000000,-1412267136.0000000000,-1542880384.0000000000,-1965194624.0000000000,-764378560.0000000000,-1627880576.0000000000,1117422464.0000000000,-208306112.0000000000,1429568128.0000000000,1657242496.0000000000,1218676096.0000000000,-988904640.0000000000,1660386688.0000000000,,,
0.7207031250,11,-210402752.0000000000,451183424.0000000000,1335657344.0000000000,1554415744.0000000000,-2086372480.0000000000,-1414888576.0000000000,-328432320.0000000000,-1965194624.0000000000,897088832.0000000000,-427064512.0000000000,-328957120.0000000000,-1974107264.0000000000,1994031744.0000000000,-2087943552.0000000000,-2090564992.0000000000,1889633152.0000000000,,,
0.7226562500,11,-764378560.0000000000,450133056.0000000000,342590272.0000000000,-1873378432.0000000000,438076224.0000000000,900235840.0000000000,-548765120.0000000000,-1102740864.0000000000,-1319402624.0000000000,-1201896576.0000000000,-1319927424.0000000000,-1101693312.0000000000,228753984.0000000000,-1865514112.0000000000,-2095807872.0000000000,-881361856.0000000000,,,
0.7246093750,11,657359424.0000000000,-1204518016.0000000000,440697664.0000000000,1553367424.0000000000,-320570048.0000000000,559252032.0000000000,-1420131456.0000000000,-872971968.0000000000,898137152.0000000000,-1870756992.0000000000,1887011712.0000000000,-1204518016.0000000000,897614400.0000000000,-433880512.0000000000,2654789.0000000000,-1976728704.0000000000,,,
0.7265625000,11,-1760066944.0000000000,-1863943040.0000000000,781681472.0000000000,-645299392.0000000000,1212908416.0000000000,-1752202624.0000000000,2101052032.0000000000,1110606464.0000000000,-1758493824.0000000000,1982497664.0000000000,-1101692544.0000000000,-1414890624.0000000000,-1867087232.0000000000,-1194032256.0000000000,-985234880.0000000000,-767525568.0000000000,,,
0.7285156250,11,-1874951552.0000000000,773817152.0000000000,-1207139456.0000000000,-538804160.0000000000,-1420133504.0000000000,787972672.0000000000,-1104837504.0000000000,777486912.0000000000,2103147904.0000000000,-328957120.0000000000,121733960.0000000000,-1207139456.0000000000,-761757120.0000000000,441745984.0000000000,-1539210624.0000000000,452231744.0000000000,,,
0.7304687500,11,-1421704576.0000000000,-1203995264.0000000000,-1204518016.0000000000,1006207552.0000000000,-1092255104.0000000000,780108352.0000000000,-1539210624.0000000000,-2093186432.0000000000,-876641728.0000000000,665223744.0000000000,556105792.0000000000,1650949248.0000000000,1437434496.0000000000,-1194032256.0000000000,220889664.0000000000,-216171200.0000000000,,,
0.7324218750,11,1429570176.0000000000,228753984.0000000000,1216578176.0000000000,891846720.0000000000,133790792.0000000000,777486912.0000000000,-1635744896.0000000000,439124544.0000000000,-1640465024.0000000000,558203712.0000000000,-759135680.0000000000,-653163712.0000000000,-649493952.0000000000,-333151680.0000000000,1211335296.0000000000,900235840.0000000000,,,
0.7343750000,11,-884506048.0000000000,1988263296.0000000000,896566080.0000000000,-1092255104.0000000000,-113343672.0000000000,-1421704576.0000000000,892371520.0000000000,1765311104.0000000000,-423394752.0000000000,-325287360.0000000000,1990885504.0000000000,-1978827392.0000000000,-551386560.0000000000,-645299392.0000000000,1213956736.0000000000,-423920320.0000000000,,,
0.7363281250,11,-1874951552.0000000000,1893302912.0000000000,-104431032.0000000000,1557037184.0000000000,1001487424.0000000000,-1874951552.0000000000,1439007616.0000000000,-548765120.0000000000,-1313636992.0000000000,-645299392.0000000000,-1319402624.0000000000,-885554368.0000000000,-767000000.0000000000,-1320975744.0000000000,-1539210624.0000000000,-2082700672.0000000000,,,
0.7382812500,11,120160840.0000000000,1988263296.0000000000,-1199275136.0000000000,-1971485824.0000000000,1109558144.0000000000,-649493952.0000000000,-1539210624.0000000000,-1539210624.0000000000,1994031744.0000000000,-216693952.0000000000,1554415744.0000000000,1547598976.0000000000,-546143680.0000000000,1441629056.0000000000,2654789.0000000000,1333558656.0000000000,,,
0.7402343750,11,-1203469696.0000000000,-974749120.0000000000,-214072512.0000000000,-1970962304.0000000000,-651592640.0000000000,1552319104.0000000000,-217742272.0000000000,2103673472.0000000000,-1629979264.0000000000,-762805440.0000000000,661553984.0000000000,1431143296.0000000000,659980864.0000000000,-330530240.0000000000,-112295352.0000000000,-1878621312.0000000000,,,
0.7421875000,11,-759135680.0000000000,-1636270464.0000000000,-1316781184.0000000000,-1638366336.0000000000,1114801024.0000000000,-1536589184.0000000000,1549697664.0000000000,1113227904.0000000000,992052032.0000000000,-1974107264.0000000000,124878920.0000000000,-1873380480.0000000000,1336705664.0000000000,-758610880.0000000000,1560183424.0000000000,-637960640.0000000000,,,
0.7441406250,11,659980864.0000000000,555582272.0000000000,656311104.0000000000,1652523136.0000000000,1341946496.0000000000,1655669376.0000000000,-1324120704.0000000000,-320044480.0000000000,1980923776.0000000000,-544570560.0000000000,1114801024.0000000000,443319104.0000000000,-1198226816.0000000000,-982613440.0000000000,1765311104.0000000000,569737792.0000000000,,,
0.7460937500,11,-644251072.0000000000,-2084274560.0000000000,347833152.0000000000,999916352.0000000000,1884390272.0000000000,-207781312.0000000000,2103673472.0000000000,990478912.0000000000,-322665920.0000000000,-426016192.0000000000,902332480.0000000000,3177541.0000000000,1888060032.0000000000,-209877952.0000000000,-330530240.0000000000,-211976640.0000000000,,,
0.7480468750,11,1222869376.0000000000,1437434496.0000000000,1000964672.0000000000,1223917696.0000000000,776961344.0000000000,561873472.0000000000,-1090681984.0000000000,-767000000.0000000000,121208392.0000000000,1995604864.0000000000,664175424.0000000000,-2091613312.0000000000,-1533967744.0000000000,-330530240.0000000000,1004634432.0000000000,-1313111424.0000000000,,,
0.7500000000,12,-1198226816.0000000000,-1636270464.0000000000,-978418880.0000000000,6849349.0000000000,6849349.0000000000,897614400.0000000000,5276229.0000000000,33349.0000000000,-1746959744.0000000000,1212908416.0000000000,1442152576.0000000000,1551793536.0000000000,1437434496.0000000000,1763214464.0000000000,-202538432.0000000000,2112585344.0000000000,,,
0.7519531250,12,-333151680.0000000000,1442677376.0000000000,-1316781184.0000000000,12615749.0000000000,-1754301312.0000000000,231375424.0000000000,1888584832.0000000000,1979876224.0000000000,2101051264.0000000000,-1542880384.0000000000,-986283200.0000000000,-1537637504.0000000000,894992960.0000000000,-1757445504.0000000000,892371520.0000000000,1123713664.0000000000,,,
0.7539062500,12,1655669376.0000000000,1647804288.0000000000,-1875999872.0000000000,558203712.0000000000,-885554368.0000000000,-1539210624.0000000000,-1642560896.0000000000,-1642560896.0000000000,1775796864.0000000000,-214072512.0000000000,995196992.0000000000,-1753252992.0000000000,-107052472.0000000000,-1866562432.0000000000,-551386560.0000000000,-1091207552.0000000000,,,
0.7558593750,12,-1964146304.0000000000,1773175424.0000000000,15761989.0000000000,894468160.0000000000,-1421181824.0000000000,-2090564992.0000000000,-548240320.0000000000,783778112.0000000000,666271296.0000000000,1995604864.0000000000,124355400.0000000000,438076224.0000000000,338395712.0000000000,-1412791936.0000000000,-1631026816.0000000000,-207781312.0000000000,,,
0.7578125000,12,-542473920.0000000000,-206733760.0000000000,232948544.0000000000,-765426880.0000000000,-986283200.0000000000,2101052032.0000000000,-1631026816.0000000000,1555988864.0000000000,900235840.0000000000,-761757120.0000000000,1218674816.0000000000,-641106880.0000000000,1429570176.0000000000,451183424.0000000000,-1309441664.0000000000,-321618368.0000000000,,,
0.7597656250,12,-1412791936.0000000000,-2085322112.0000000000,1552319104.0000000000,1436909696.0000000000,-765428928.0000000000,-548765120.0000000000,-651590592.0000000000,-884506048.0000000000,-637960640.0000000000,-1425374336.0000000000,-331578560.0000000000,-882932928.0000000000,1432191616.0000000000,-1745911424.0000000000,450658624.0000000000,564494912.0000000000,,,
0.7617187500,12,1650426496.0000000000,-872972736.0000000000,1224442496.0000000000,121733960.0000000000,1112179584.0000000000,-112295352.0000000000,-2081652352.0000000000,903905600.0000000000,-210402752.0000000000,338395712.0000000000,1429045376.0000000000,218266176.0000000000,1650426496.0000000000,1331987584.0000000000,774865472.0000000000,-1194557824.0000000000,,,
0.7636718750,12,-758087360.0000000000,-1757445504.0000000000,-100761272.0000000000,-434405312.0000000000,1777367936.0000000000,-1102740864.0000000000,1777369984.0000000000,1995080064.0000000000,-1751155072.0000000000,1654621056.0000000000,-429685952.0000000000,1341948544.0000000000,-2095807872.0000000000,1220247936.0000000000,1337753984.0000000000,-652115392.0000000000,,,
0.7656250000,12,-321617600.0000000000,-1314685312.0000000000,-424443072.0000000000,-1201896576.0000000000,15761989.0000000000,1208713856.0000000000,229802304.0000000000,347308352.0000000000,120160840.0000000000,-431259072.0000000000,1000439872.0000000000,-1539211392.0000000000,-1978301824.0000000000,1431143296.0000000000,33349.0000000000,-1964147072.0000000000,,,
0.7675781250,12,1119519104.0000000000,-649493952.0000000000,10519109.0000000000,1557037184.0000000000,443841856.0000000000,-215645632.0000000000,1439007616.0000000000,-1203469696.0000000000,-2090565760.0000000000,893944640.0000000000,656311104.0000000000,1442677376.0000000000,-551386560.0000000000,-1412791936.0000000000,-1530297984.0000000000,-2090564992.0000000000,,,
0.7695312500,12,-1536589184.0000000000,348880704.0000000000,994673472.0000000000,-334200000.0000000000,133268040.0000000000,-652115392.0000000000,-875593408.0000000000,-640581312.0000000000,2103673472.0000000000,1655669376.0000000000,-546668480.0000000000,1880717184.0000000000,2103673472.0000000000,-333675200.0000000000,5276229.0000000000,-420774080.0000000000,,,
0.7714843750,12,-640581312.0000000000,-1203469696.0000000000,-1754824064.0000000000,220364864.0000000000,1772123776.0000000000,2103673472.0000000000,-1105885824.0000000000,990478912.0000000000,-1632075904.0000000000,-640056512.0000000000,443319104.0000000000,-104431032.0000000000,772244032.0000000000,1220247936.0000000000,-1093828224.0000000000,-114916792.0000000000,,,
0.7734375000,12,2109964672.0000000000,441745216.0000000000,-1745386624.0000000000,-1868135552.0000000000,1121092224.0000000000,-2095807872.0000000000,1337753984.0000000000,-1194557056.0000000000,120160840.0000000000,-887127488.0000000000,894468160.0000000000,1002535744.0000000000,-1639939456.0000000000,232948544.0000000000,-1415413376.0000000000,-1091207552.0000000000,,,
0.7753906250,12,-758087360.0000000000,441745984.0000000000,894992960.0000000000,566591552.0000000000,339443264.0000000000,1882817152.0000000000,1887011712.0000000000,-206732992.0000000000,-1631027584.0000000000,1651999616.0000000000,-105479352.0000000000,1982497664.0000000000,-1536589184.0000000000,1659339136.0000000000,450658624.0000000000,-1315732864.0000000000,,,
0.7773437500,12,-640581312.0000000000,1222868608.0000000000,222462784.0000000000,-208829632.0000000000,994673472.0000000000,998343232.0000000000,-973700800.0000000000,-1527676544.0000000000,130646600.0000000000,1339327104.0000000000,1987215744.0000000000,1212382848.0000000000,441745984.0000000000,1992983424.0000000000,-637959872.0000000000,1429569408.0000000000,,,
0.7792968750,12,1762689664.0000000000,-1310489984.0000000000,-1094876544.0000000000,-1873903232.0000000000,-1634173824.0000000000,-327908800.0000000000,2101576832.0000000000,2098430592.0000000000,-1315733632.0000000000,1654621056.0000000000,-214072512.0000000000,-432307392.0000000000,1331462784.0000000000,1004634432.0000000000,1211335296.0000000000,-101809592.0000000000,,,
0.7812500000,12,-2095807872.0000000000,1003585344.0000000000,1559135104.0000000000,-1103789184.0000000000,-1875999872.0000000000,-1203469696.0000000000,-640581312.0000000000,-431259072.0000000000,1761641344.0000000000,662602304.0000000000,-1198751616.0000000000,1211333248.0000000000,2108916352.0000000000,-1309965184.0000000000,-201490112.0000000000,1221820288.0000000000,,,
0.7832031250,12,441745984.0000000000,773817152.0000000000,-977370560.0000000000,-328433600.0000000000,-769623488.0000000000,2108916352.0000000000,-1628928896.0000000000,232423744.0000000000,1118470016.0000000000,558149.0000000000,1766884224.0000000000,-768048320.0000000000,777486912.0000000000,-537231040.0000000000,-649493952.0000000000,222462784.0000000000,,,
0.7851562500,12,1555988864.0000000000,1434812288.0000000000,-1966242944.0000000000,994673472.0000000000,121733960.0000000000,-1419083136.0000000000,338395712.0000000000,1429570176.0000000000,1985119104.0000000000,-647920832.0000000000,-1632599936.0000000000,1767930496.0000000000,1885438592.0000000000,-1972534144.0000000000,1774223744.0000000000,-1970438272.0000000000,,,
0.7871093750,12,-987856320.0000000000,222462784.0000000000,339968832.0000000000,784826432.0000000000,780106304.0000000000,2101052032.0000000000,557155392.0000000000,1776845184.0000000000,-322666688.0000000000,438076224.0000000000,2097382272.0000000000,658932544.0000000000,-1536589184.0000000000,-884506048.0000000000,1645183616.0000000000,-1207139456.0000000000,,,
0.7890625000,12,-652115392.0000000000,670465856.0000000000,1221821056.0000000000,-974749120.0000000000,893944640.0000000000,1331462784.0000000000,-333151680.0000000000,654737984.0000000000,-641629632.0000000000,1549697664.0000000000,1892778112.0000000000,14711621.0000000000,-330530240.0000000000,-332626880.0000000000,-1757445504.0000000000,-202539200.0000000000,,,
0.7910156250,12,-318996160.0000000000,125403720.0000000000,1645183616.0000000000,784826432.0000000000,663125056.0000000000,1767932544.0000000000,-1756920704.0000000000,-652115392.0000000000,-644251840.0000000000,785351232.0000000000,785351232.0000000000,-1976728704.0000000000,-330530240.0000000000,1558610304.0000000000,-1863417472.0000000000,-649493952.0000000000,,,
0.7929687500,12,-1194557056.0000000000,-114917560.0000000000,-2096856192.0000000000,231375424.0000000000,-2096856192.0000000000,-330530240.0000000000,1995080064.0000000000,903905600.0000000000,-1757445504.0000000000,1110606464.0000000000,1764786304.0000000000,658930496.0000000000,-1541832064.0000000000,-2095283072.0000000000,1332511104.0000000000,-103383480.0000000000,,,
0.7949218750,12,450658624.0000000000,441745984.0000000000,226132544.0000000000,-1315733632.0000000000,1555986816.0000000000,-321617600.0000000000,-1630502016.0000000000,-768573120.0000000000,-321618368.0000000000,339968832.0000000000,-1864465792.0000000000,1991410304.0000000000,-112295352.0000000000,1326219904.0000000000,-2081652352.0000000000,343638592.0000000000,,,
0.7968750000,12,121209160.0000000000,-769622208.0000000000,893944640.0000000000,1660912256.0000000000,-2085322112.0000000000,995721792.0000000000,2098430592.0000000000,1326219904.0000000000,1219199616.0000000000,15761989.0000000000,-1195606144.0000000000,1551792256.0000000000,1992458624.0000000000,-645299392.0000000000,-1317305984.0000000000,-1315733632.0000000000,,,
0.7988281250,12,657359424.0000000000,-1746959744.0000000000,-988904640.0000000000,-1534492544.0000000000,1992456576.0000000000,1980924544.0000000000,1120043904.0000000000,-640581312.0000000000,452230976.0000000000,-1750629504.0000000000,1884390272.0000000000,1606469.0000000000,-979992000.0000000000,-1541832064.0000000000,-1203469696.0000000000,-552434880.0000000000,,,
0.8007812500,12,1880195712.0000000000,-1542356864.0000000000,-654212032.0000000000,342590272.0000000000,440697664.0000000000,-1967816064.0000000000,120160840.0000000000,-431259072.0000000000,4227909.0000000000,121733960.0000000000,-551386560.0000000000,-1095402112.0000000000,1557561984.0000000000,-1418558336.0000000000,-769621440.0000000000,-2096332672.0000000000,,,
0.8027343750,12,-985234880.0000000000,-765426880.0000000000,1548649344.0000000000,-2087943552.0000000000,-643203520.0000000000,1761641344.0000000000,-878738368.0000000000,772244032.0000000000,670465856.0000000000,-886602688.0000000000,443319104.0000000000,119112520.0000000000,228753984.0000000000,-1320975744.0000000000,2101052032.0000000000,661553984.0000000000,,,
0.8046875000,12,1558610304.0000000000,1658290048.0000000000,-1966242944.0000000000,2102625152.0000000000,1775796864.0000000000,-546143680.0000000000,-1874951552.0000000000,1429570176.0000000000,-882932928.0000000000,438076224.0000000000,-1970437504.0000000000,344686144.0000000000,-1310489984.0000000000,-1869183872.0000000000,349929792.0000000000,785350464.0000000000,,,
0.8066406250,12,1765311104.0000000000,-432307392.0000000000,-874020288.0000000000,1549697664.0000000000,1763737216.0000000000,-1746959744.0000000000,-542997440.0000000000,-1191935616.0000000000,2111537024.0000000000,-1322024064.0000000000,-974749120.0000000000,-876641728.0000000000,657359424.0000000000,439124544.0000000000,-1421704576.0000000000,-434928832.0000000000,,,
0.8085937500,12,439124544.0000000000,233996096.0000000000,-1101167744.0000000000,-107052472.0000000000,1979876224.0000000000,1983545984.0000000000,1328841344.0000000000,-431259072.0000000000,1660912256.0000000000,128025160.0000000000,1553367424.0000000000,222460736.0000000000,2102625152.0000000000,443843904.0000000000,-1200848256.0000000000,1762164864.0000000000,,,
0.8105468750,12,5276229.0000000000,-1643609216.0000000000,1000964672.0000000000,1327268224.0000000000,-1423279744.0000000000,1218151296.0000000000,-2080602752.0000000000,-1416461696.0000000000,-887652288.0000000000,-435977152.0000000000,894992960.0000000000,997294912.0000000000,2106294912.0000000000,441745984.0000000000,-112295352.0000000000,1546027904.0000000000,,,
0.8125000000,13,1216578176.0000000000,119636040.0000000000,-1191410816.0000000000,226132544.0000000000,-1974107264.0000000000,1219199616.0000000000,559252032.0000000000,-431259072.0000000000,776438592.0000000000,-888175808.0000000000,2102100352.0000000000,-113870520.0000000000,-211451072.0000000000,1436910976.0000000000,-1874951552.0000000000,-551911360.0000000000,,,
0.8144531250,13,-649493952.0000000000,-1420131456.0000000000,658932544.0000000000,1426948736.0000000000,784300864.0000000000,15761989.0000000000,2109441152.0000000000,1222869376.0000000000,1560182656.0000000000,893944640.0000000000,-1310489984.0000000000,1339327104.0000000000,-1195605376.0000000000,-1320975744.0000000000,-985234880.0000000000,-882932928.0000000000,,,
0.8164062500,13,1654096256.0000000000,1773174656.0000000000,-888175808.0000000000,-101809592.0000000000,-423394752.0000000000,-876641728.0000000000,-1102740864.0000000000,-1639939456.0000000000,-1420131456.0000000000,1212908416.0000000000,-1749581184.0000000000,1113227136.0000000000,-1419083136.0000000000,-645299392.0000000000,-1972010624.0000000000,125402952.0000000000,,,
0.8183593750,13,1983545984.0000000000,1884390272.0000000000,1646756736.0000000000,-1642560896.0000000000,-1412792704.0000000000,-1315732864.0000000000,1892254592.0000000000,-1199799936.0000000000,780107584.0000000000,-1638366336.0000000000,-104431032.0000000000,1979876224.0000000000,449610304.0000000000,559252032.0000000000,1882817152.0000000000,994673472.0000000000,,,
0.8203125000,13,1771602304.0000000000,-322666688.0000000000,999916352.0000000000,-1195605376.0000000000,-770669760.0000000000,1339327104.0000000000,1213956736.0000000000,-1639939456.0000000000,994673472.0000000000,-1106410624.0000000000,-1629978496.0000000000,1432714368.0000000000,15761989.0000000000,-643726272.0000000000,448037184.0000000000,2097905792.0000000000,,,
0.8222656250,13,-548765120.0000000000,1884390272.0000000000,891323200.0000000000,-1744863104.0000000000,1209236608.0000000000,1121092224.0000000000,1653572736.0000000000,-1866038912.0000000000,-216170432.0000000000,1120043904.0000000000,1336705664.0000000000,-1092255104.0000000000,1893302912.0000000000,-1637318016.0000000000,341017152.0000000000,-1638366336.0000000000,,,
0.8242187500,13,-422346432.0000000000,-2096332672.0000000000,448561984.0000000000,-207781312.0000000000,1339327104.0000000000,567116352.0000000000,-546143680.0000000000,441745984.0000000000,1985119104.0000000000,-1425374336.0000000000,-318996160.0000000000,2098953344.0000000000,-881884608.0000000000,1005159232.0000000000,786399552.0000000000,1221820288.0000000000,,,
0.8261718750,13,-112295352.0000000000,-768048320.0000000000,-104431032.0000000000,-1541832064.0000000000,129596232.0000000000,897614400.0000000000,904430400.0000000000,1894351232.0000000000,1118470016.0000000000,-1630502016.0000000000,900235840.0000000000,-1746959744.0000000000,-979992000.0000000000,346260032.0000000000,-1102740864.0000000000,-115965112.0000000000,,,
0.8281250000,13,-2081652352.0000000000,348880704.0000000000,350454592.0000000000,-104431032.0000000000,-1746959744.0000000000,444367424.0000000000,-423394752.0000000000,-1757445504.0000000000,1660912256.0000000000,441745984.0000000000,126452040.0000000000,1548647296.0000000000,-101809592.0000000000,1768457344.0000000000,1441104256.0000000000,-1760591744.0000000000,,,
0.8300781250,13,-1539210624.0000000000,1660912256.0000000000,-1200848256.0000000000,-984186560.0000000000,-105481400.0000000000,1224442496.0000000000,-428112832.0000000000,450658624.0000000000,-1875476352.0000000000,1338278784.0000000000,-1864465792.0000000000,-977370560.0000000000,2103673472.0000000000,-1528724864.0000000000,-548765120.0000000000,219841344.0000000000,,,
0.8320312500,13,349929792.0000000000,-1103265664.0000000000,-544570560.0000000000,-1195605376.0000000000,-1413840256.0000000000,-1872330112.0000000000,785351232.0000000000,441745984.0000000000,222462784.0000000000,-1761115264.0000000000,1651474816.0000000000,221412416.0000000000,-1531346304.0000000000,338920512.0000000000,1441104256.0000000000,-216170432.0000000000,,,
0.8339843750,13,441745984.0000000000,-1101167744.0000000000,1881768832.0000000000,2104721792.0000000000,1657240448.0000000000,1118470784.0000000000,-217742272.0000000000,-2081652352.0000000000,130645832.0000000000,-885554368.0000000000,-1318354304.0000000000,1221821056.0000000000,-1973058944.0000000000,-327908800.0000000000,-649493952.0000000000,2102625152.0000000000,,,
0.8359375000,13,903905600.0000000000,1986166656.0000000000,-113343672.0000000000,1432191616.0000000000,1121092224.0000000000,559252032.0000000000,-1421704576.0000000000,1983545984.0000000000,656311104.0000000000,-1531346304.0000000000,336822592.0000000000,-874022336.0000000000,-1198226816.0000000000,2105246592.0000000000,-1966767744.0000000000,-649494720.0000000000,,,
0.8378906250,13,774865472.0000000000,1775796864.0000000000,-1754824064.0000000000,-1864990592.0000000000,-420775360.0000000000,1986167424.0000000000,1546027904.0000000000,1002012992.0000000000,-1315733632.0000000000,896566080.0000000000,-431259072.0000000000,1991410304.0000000000,774865472.0000000000,-1877572992.0000000000,892371520.0000000000,1118470784.0000000000,,,
0.8398437500,13,232423744.0000000000,-1978826624.0000000000,342590272.0000000000,1882817152.0000000000,1890681472.0000000000,220889664.0000000000,120160840.0000000000,1983545984.0000000000,1118470784.0000000000,1647805056.0000000000,1120567424.0000000000,-420775360.0000000000,-887127488.0000000000,1431143296.0000000000,-551386560.0000000000,441221184.0000000000,,,
0.8417968750,13,-985234880.0000000000,1121092224.0000000000,-112295352.0000000000,1442152576.0000000000,2106292864.0000000000,5276229.0000000000,-757562560.0000000000,-881884608.0000000000,-429162432.0000000000,-1322024064.0000000000,-551386560.0000000000,1775796864.0000000000,-114916792.0000000000,-431259072.0000000000,-431259072.0000000000,1560183424.0000000000,,,
0.8437500000,13,-1752202624.0000000000,-983138240.0000000000,2100003712.0000000000,2654789.0000000000,-756514240.0000000000,1980924544.0000000000,892371520.0000000000,-767000000.0000000000,-1207139456.0000000000,1885438592.0000000000,-886079168.0000000000,1222867328.0000000000,1221821056.0000000000,1888584832.0000000000,-1637318016.0000000000,122257480.0000000000,,,
0.8457031250,13,-1421704576.0000000000,452231744.0000000000,223511104.0000000000,1209762176.0000000000,654735936.0000000000,-641629632.0000000000,-648969152.0000000000,436503104.0000000000,-216170432.0000000000,-432307392.0000000000,892371520.0000000000,449610304.0000000000,668893504.0000000000,-204111552.0000000000,-1975680384.0000000000,130646600.0000000000,,,
0.8476562500,13,1217626496.0000000000,-639008960.0000000000,2100003712.0000000000,-769621440.0000000000,1991410304.0000000000,450658624.0000000000,-875593408.0000000000,-1975680384.0000000000,1118470784.0000000000,5276229.0000000000,-1629978496.0000000000,1887009664.0000000000,-1628405376.0000000000,-770669760.0000000000,-1538162304.0000000000,-1867088000.0000000000,,,
0.8496093750,13,-1757445504.0000000000,1437434496.0000000000,1432191616.0000000000,233472064.0000000000,-881361856.0000000000,-2086895232.0000000000,-879263168.0000000000,123830600.0000000000,-1867088000.0000000000,-756514240.0000000000,1004634432.0000000000,-1413840256.0000000000,-1760066944.0000000000,-215645632.0000000000,-1539210624.0000000000,567116352.0000000000,,,
0.8515625000,13,229802304.0000000000,-639008960.0000000000,133268040.0000000000,-640581312.0000000000,1003586112.0000000000,2101052032.0000000000,559252032.0000000000,-1539210624.0000000000,133268040.0000000000,894992960.0000000000,555057472.0000000000,-886604736.0000000000,-2081652352.0000000000,785351232.0000000000,1645183616.0000000000,-887652288.0000000000,,,
0.8535156250,13,-1539210624.0000000000,1879147392.0000000000,-548765120.0000000000,1557037184.0000000000,-431261120.0000000000,1767932544.0000000000,-1420131456.0000000000,-884506048.0000000000,-1976205184.0000000000,558203712.0000000000,-755465920.0000000000,-759135680.0000000000,777486912.0000000000,1216578176.0000000000,-1102740864.0000000000,1442677376.0000000000,,,
0.8554687500,13,341017152.0000000000,340492352.0000000000,776438592.0000000000,-1541832064.0000000000,10519109.0000000000,441745984.0000000000,-1315732864.0000000000,-649493952.0000000000,15761989.0000000000,1986167424.0000000000,-652640192.0000000000,1116370816.0000000000,-641629632.0000000000,-1977777024.0000000000,-767000000.0000000000,1884913792.0000000000,,,
0.8574218750,13,-884506048.0000000000,-1864465792.0000000000,897614400.0000000000,-549289920.0000000000,-1100646272.0000000000,1988788864.0000000000,336299072.0000000000,-985234880.0000000000,-1537113984.0000000000,-1106410624.0000000000,657359424.0000000000,-1097497984.0000000000,5276229.0000000000,-1749581184.0000000000,2101052032.0000000000,-322665920.0000000000,,,
0.8593750000,13,659980864.0000000000,-1755348864.0000000000,-1875999872.0000000000,-1541832064.0000000000,-1967816064.0000000000,341017152.0000000000,-1749581184.0000000000,-333151680.0000000000,346260032.0000000000,1770553984.0000000000,-432832192.0000000000,-875070656.0000000000,-872971968.0000000000,2107868032.0000000000,-1637318016.0000000000,1549172864.0000000000,,,
0.8613281250,13,654737984.0000000000,1216578176.0000000000,-1100119424.0000000000,1984594304.0000000000,-548242368.0000000000,1441104256.0000000000,-877690048.0000000000,-1200848256.0000000000,995196992.0000000000,-105479352.0000000000,1340375424.0000000000,-1965194624.0000000000,341017152.0000000000,1216578176.0000000000,1776845184.0000000000,-327908800.0000000000,,,
0.8632812500,13,1986167424.0000000000,2103148672.0000000000,664175424.0000000000,349929792.0000000000,567116352.0000000000,-213024192.0000000000,2103673472.0000000000,-539852480.0000000000,343638592.0000000000,-433880512.0000000000,-1870233472.0000000000,1112177536.0000000000,657359424.0000000000,-2081127552.0000000000,659980864.0000000000,662077504.0000000000,,,
0.8652343750,13,-1194557056.0000000000,-2087943552.0000000000,1107985024.0000000000,-112820152.0000000000,-765428928.0000000000,441745984.0000000000,-1194032256.0000000000,-213024192.0000000000,-544047040.0000000000,346260032.0000000000,-755465920.0000000000,446988864.0000000000,-1757445504.0000000000,-649493952.0000000000,131694920.0000000000,-107052472.0000000000,,,
